採樣時間,測站名稱,經度,緯度,一氧化碳,一氧化氮,二氧化氮,氮氧化物,臭氧,懸浮微粒,細懸浮微粒,二氧化硫,甲烷,非甲烷碳氫化合物,總碳氫化合物,風向,風速,溫度,相對濕度,空氣品質指標
2018-08-24 03:00:00,興業站,120.989823,24.778000,0.51,3.0,23.3,26.3,25.0,7.0,2.0,2.8,2.03,0.12,2.15,180.0,0.9,24.5,99.6,30.0
2018-08-24 03:00:00,靜心湖站,121.01372,24.77834,0.64,0.3,10.6,6.7,25.0,7.0,4.0,2.7,1.99,0.25,2.24,157.3,0.4,24.8,98.1,25.0
2018-08-24 04:00:00,力行站,121.016270,24.766508,0.51,0.6,6.1,6.7,16.3,7.0,0.0,5.8,2.1,0.1,2.21,218.0,0.3,24.7,97.9,19.0
2018-08-24 04:00:00,興業站,120.989823,24.778000,0.58,3.7,24.1,27.8,21.6,11.0,5.0,2.6,2.07,0.09,2.16,188.0,1.1,24.5,99.6,29.0
2018-08-24 04:00:00,靜心湖站,121.01372,24.77834,0.6,0.3,18.3,6.7,19.8,6.0,5.0,2.4,1.97,0.21,2.18,185.1,0.6,24.8,97.5,25.0
2018-08-24 05:00:00,力行站,121.016270,24.766508,0.61,2.6,11.5,14.1,14.2,8.0,0.0,6.2,2.07,0.15,2.22,216.0,0.3,24.8,98.0,18.0
2018-08-24 05:00:00,興業站,120.989823,24.778000,0.61,5.3,24.8,30.1,19.0,19.0,9.0,2.6,2.09,0.08,2.18,182.0,1.1,24.6,99.6,27.0
2018-08-24 05:00:00,靜心湖站,121.01372,24.77834,0.61,0.9,14.7,14.1,21.1,4.0,3.0,2.0,1.94,0.26,2.2,179.4,0.9,24.9,97.0,24.0
2018-08-24 06:00:00,力行站,121.016270,24.766508,1.07,12.7,16.5,29.2,9.9,7.0,0.0,5.8,2.09,0.2,2.3,251.0,0.4,25.1,98.1,17.0
2018-08-24 06:00:00,興業站,120.989823,24.778000,0.62,2.9,17.9,20.7,22.0,16.0,10.0,2.6,2.05,0.07,2.13,185.0,0.6,24.9,99.6,25.0
2018-08-24 06:00:00,靜心湖站,121.01372,24.77834,0.66,1.5,15.6,29.2,19.6,6.0,1.0,2.2,1.99,0.31,2.3,193.7,0.1,25.2,97.1,23.0
2018-08-24 07:00:00,力行站,121.016270,24.766508,0.96,12.9,15.1,28.0,11.6,8.0,0.0,6.0,2.1,0.14,2.25,237.0,0.5,25.4,98.0,16.0
2018-08-24 07:00:00,興業站,120.989823,24.778000,0.69,3.5,18.6,22.1,21.3,7.0,6.0,2.5,2.04,0.12,2.17,181.0,0.8,25.1,99.6,24.0
2018-08-24 07:00:00,靜心湖站,121.01372,24.77834,0.65,1.2,9.6,28.0,22.1,4.0,1.0,4.7,1.91,0.29,2.2,321.6,0.1,25.5,96.7,23.0
2018-08-24 08:00:00,力行站,121.016270,24.766508,0.6,8.6,12.0,20.6,14.9,5.0,0.0,5.5,2.07,0.17,2.24,231.0,0.6,25.5,97.8,15.0
2018-08-24 08:00:00,興業站,120.989823,24.778000,0.6,4.4,19.4,23.7,23.9,11.0,6.0,2.5,2.09,0.12,2.21,187.0,1.1,25.2,99.6,23.0
2018-08-24 08:00:00,靜心湖站,121.01372,24.77834,0.62,1.4,11.7,20.6,21.4,2.0,3.0,4.3,1.94,0.31,2.25,235.6,0.2,25.6,96.0,22.0
2018-08-24 09:00:00,力行站,121.016270,24.766508,0.57,6.3,9.3,15.6,17.5,2.0,0.0,4.9,2.07,0.17,2.23,237.0,0.8,25.6,97.2,15.0
2018-08-24 09:00:00,興業站,120.989823,24.778000,0.58,3.9,16.2,20.1,26.0,13.0,6.0,2.4,2.05,0.11,2.16,183.0,1.1,25.2,99.2,23.0
2018-08-24 10:00:00,力行站,121.016270,24.766508,0.62,3.8,8.6,12.5,19.8,3.0,0.0,5.4,2.08,0.14,2.21,249.0,0.9,25.6,96.3,14.0
2018-08-24 10:00:00,興業站,120.989823,24.778000,0.61,3.4,14.2,17.6,29.6,10.0,6.0,2.3,2.07,0.05,2.12,198.0,0.8,25.4,98.9,22.0
2018-08-24 11:00:00,力行站,121.016270,24.766508,0.64,4.1,11.0,15.1,20.0,2.0,0.0,5.9,2.06,0.15,2.21,270.0,0.7,26.0,94.4,14.0
2018-08-24 11:00:00,興業站,120.989823,24.778000,0.59,2.3,12.0,14.3,35.2,11.0,8.0,2.5,2.01,0.09,2.11,194.0,0.8,25.7,95.2,22.0
2018-08-24 11:00:00,靜心湖站,121.01372,24.77834,0.58,2.2,10.6,15.1,26.3,3.0,1.0,6.8,1.88,0.28,2.16,269.3,0.4,26.3,91.5,20.0
2018-08-24 12:00:00,力行站,121.016270,24.766508,0.59,6.0,12.7,18.7,22.5,3.0,0.0,5.6,2.04,0.17,2.21,342.0,0.5,27.7,86.3,15.0
2018-08-24 12:00:00,興業站,120.989823,24.778000,0.61,3.8,12.1,15.9,35.8,10.0,5.0,2.9,1.96,0.13,2.09,182.0,1.0,27.1,86.2,23.0
2018-08-24 12:00:00,靜心湖站,121.01372,24.77834,0.61,2.0,8.2,18.7,32.0,5.0,2.0,5.5,1.76,0.35,2.11,348.5,0.2,28.1,83.7,20.0
2018-08-24 13:00:00,力行站,121.016270,24.766508,0.54,2.7,8.0,10.7,22.6,4.0,0.0,6.5,2.07,0.14,2.22,235.0,0.5,28.4,83.8,15.0
2018-08-24 13:00:00,興業站,120.989823,24.778000,0.66,4.3,18.9,23.3,33.2,9.0,3.0,3.6,1.96,0.1,2.07,177.0,1.3,28.4,79.7,25.0
2018-08-24 13:00:00,靜心湖站,121.01372,24.77834,0.67,1.6,10.7,10.7,33.2,10.0,6.0,5.3,1.89,0.37,2.26,111.0,0.1,29.1,81.0,22.0
2018-08-24 14:00:00,力行站,121.016270,24.766508,0.64,8.2,19.5,27.7,16.6,6.0,0.0,6.6,2.09,0.14,2.23,100.0,1.3,28.4,84.2,16.0
2018-08-24 14:00:00,興業站,120.989823,24.778000,0.74,4.6,21.0,25.5,27.9,13.0,3.0,3.7,2.08,0.11,2.2,85.0,0.9,29.4,77.5,26.0
2018-08-24 14:00:00,靜心湖站,121.01372,24.77834,0.69,1.3,11.8,27.7,27.0,9.0,6.0,7.0,2.03,0.35,2.38,59.9,0.2,28.8,83.5,23.0
2018-08-24 15:00:00,力行站,121.016270,24.766508,0.67,2.1,13.1,15.2,16.2,14.0,5.0,6.3,2.11,0.19,2.3,99.0,0.6,28.4,85.7,18.0
2018-08-24 15:00:00,興業站,120.989823,24.778000,0.75,1.9,15.4,17.3,28.5,14.0,4.0,2.9,2.1,0.18,2.29,48.0,0.7,29.1,78.9,27.0
2018-08-24 15:00:00,靜心湖站,121.01372,24.77834,0.68,0.7,9.5,15.2,28.2,0.0,4.0,8.1,2.09,0.27,2.36,74.8,0.2,28.9,81.9,24.0
2018-08-24 16:00:00,力行站,121.016270,24.766508,0.87,6.6,22.2,28.8,16.7,19.0,7.0,6.5,2.12,0.17,2.29,93.0,1.4,27.6,86.2,18.0
2018-08-24 16:00:00,興業站,120.989823,24.778000,0.9,2.3,21.5,23.8,23.1,10.0,3.0,2.9,2.1,0.27,2.38,97.0,0.7,28.0,84.7,28.0
2018-08-24 16:00:00,靜心湖站,121.01372,24.77834,0.75,0.5,10.8,28.8,25.2,0.0,5.0,6.7,2.09,0.28,2.37,88.7,0.3,28.0,86.5,25.0
2018-08-24 17:00:00,力行站,121.016270,24.766508,1.02,8.0,27.9,36.0,10.5,24.0,11.0,5.8,2.14,0.18,2.33,94.0,1.0,26.8,92.6,21.0
2018-08-24 17:00:00,興業站,120.989823,24.778000,1.14,2.7,22.6,25.3,21.7,11.0,4.0,2.8,2.12,0.32,2.44,60.0,0.8,27.2,89.6,28.0
2018-08-24 17:00:00,靜心湖站,121.01372,24.77834,0.84,0.1,11.6,36.0,25.7,6.0,5.0,5.2,2.04,0.36,2.4,52.6,0.3,27.2,90.8,26.0
2018-08-24 18:00:00,力行站,121.016270,24.766508,0.78,7.3,25.0,32.3,13.1,22.0,12.0,6.0,2.1,0.15,2.25,86.0,1.3,26.5,91.6,26.0
2018-08-24 18:00:00,興業站,120.989823,24.778000,0.97,2.7,25.3,27.9,20.6,13.0,8.0,2.8,2.1,0.2,2.31,115.0,0.7,26.8,90.8,27.0
2018-08-24 18:00:00,靜心湖站,121.01372,24.77834,0.83,0.2,14.0,32.3,24.7,11.0,5.0,5.4,1.95,0.37,2.32,80.3,0.3,26.7,91.8,26.0
2018-08-24 19:00:00,力行站,121.016270,24.766508,0.78,1.9,20.6,22.5,14.0,23.0,11.0,6.0,2.11,0.15,2.26,92.0,1.1,26.2,92.8,24.0
2018-08-24 19:00:00,興業站,120.989823,24.778000,0.84,2.2,18.1,20.3,24.8,13.0,11.0,2.9,2.07,0.15,2.22,74.0,0.6,26.6,91.3,26.0
2018-08-24 19:00:00,靜心湖站,121.01372,24.77834,0.77,0.2,12.9,22.5,23.9,9.0,6.0,5.3,1.86,0.34,2.2,83.1,0.2,26.5,92.7,26.0
2018-08-24 20:00:00,力行站,121.016270,24.766508,0.72,0.8,17.8,18.6,14.8,29.0,13.0,5.7,2.08,0.18,2.27,87.0,1.0,26.2,93.0,23.0
2018-08-24 20:00:00,興業站,120.989823,24.778000,0.83,1.3,15.4,16.6,23.9,18.0,12.0,2.9,2.07,0.12,2.2,61.0,0.5,26.5,92.5,25.0
2018-08-24 20:00:00,靜心湖站,121.01372,24.77834,0.76,0.2,13.1,18.6,21.0,11.0,6.0,5.6,1.89,0.32,2.21,84.4,0.2,26.6,92.9,25.0
2018-08-24 21:00:00,力行站,121.016270,24.766508,0.83,2.1,12.5,14.7,7.6,29.0,11.0,6.3,2.09,0.18,2.27,152.0,0.4,26.4,93.9,27.0
2018-08-24 21:00:00,興業站,120.989823,24.778000,0.93,0.9,16.6,17.5,18.9,29.0,13.0,2.9,2.1,0.2,2.3,21.0,0.5,26.5,92.9,24.0
2018-08-24 21:00:00,靜心湖站,121.01372,24.77834,0.79,0.5,13.6,14.7,18.5,16.0,6.0,5.8,1.93,0.38,2.31,42.4,0.0,26.5,94.0,24.0
2018-08-24 22:00:00,力行站,121.016270,24.766508,0.65,1.6,8.0,9.6,5.1,27.0,7.0,5.4,2.21,0.15,2.35,196.0,0.3,26.1,96.0,29.0
2018-08-24 22:00:00,興業站,120.989823,24.778000,0.98,19.6,39.3,58.9,8.6,48.0,24.0,2.9,2.17,0.2,2.37,159.0,0.8,26.1,95.6,29.0
2018-08-24 22:00:00,靜心湖站,121.01372,24.77834,1.05,31.4,37.7,9.6,5.7,25.0,16.0,5.9,2.06,0.37,2.43,169.0,0.3,26.1,96.2,22.0
2018-08-24 23:00:00,力行站,121.016270,24.766508,0.83,2.3,7.8,10.1,4.8,23.0,2.0,5.1,2.13,0.16,2.29,249.0,0.3,25.8,96.6,27.0
2018-08-24 23:00:00,興業站,120.989823,24.778000,0.68,2.7,28.3,31.0,15.2,50.0,23.0,2.4,2.24,0.24,2.49,264.0,0.3,25.9,97.6,38.0
2018-08-24 23:00:00,靜心湖站,121.01372,24.77834,0.74,6.8,19.6,10.1,6.5,27.0,19.0,3.9,2.05,0.3,2.35,156.6,0.2,26.1,96.6,36.0
2018-08-25 00:00:00,力行站,121.016270,24.766508,0.74,2.9,6.9,9.8,5.4,24.0,0.0,5.2,2.19,0.09,2.28,227.0,0.4,25.5,96.9,24.0
2018-08-25 00:00:00,興業站,120.989823,24.778000,0.63,2.6,31.4,34.0,12.2,39.0,17.0,2.5,2.3,0.11,2.41,177.0,0.4,25.7,97.7,44.0
2018-08-25 00:00:00,靜心湖站,121.01372,24.77834,0.76,7.7,26.6,9.8,6.6,25.0,13.0,4.1,2.05,0.29,2.34,172.5,0.2,25.9,96.4,31.0
2018-08-25 01:00:00,力行站,121.016270,24.766508,0.72,1.5,4.9,6.4,5.7,27.0,0.0,5.2,2.12,0.13,2.25,247.0,0.3,25.4,96.9,21.0
2018-08-25 01:00:00,興業站,120.989823,24.778000,0.59,5.7,30.3,36.0,14.7,41.0,20.0,2.5,2.18,0.13,2.31,187.0,0.5,25.5,97.0,48.0
2018-08-25 01:00:00,靜心湖站,121.01372,24.77834,0.67,9.9,24.5,6.4,7.8,25.0,16.0,4.4,1.93,0.17,2.1,194.2,0.2,25.7,95.7,35.0
2018-08-25 02:00:00,力行站,121.016270,24.766508,0.64,1.6,5.3,6.9,3.4,27.0,0.0,5.5,2.16,0.16,2.32,238.0,0.4,25.4,97.3,22.0
2018-08-25 02:00:00,興業站,120.989823,24.778000,0.51,1.6,21.4,23.0,24.8,35.0,14.0,2.4,2.17,0.15,2.32,211.0,0.3,25.5,94.8,52.0
2018-08-25 02:00:00,靜心湖站,121.01372,24.77834,0.57,1.5,7.2,6.9,10.8,16.0,10.0,4.3,1.91,0.17,2.08,177.1,0.1,25.8,95.0,40.0
2018-08-25 03:00:00,力行站,121.016270,24.766508,0.76,4.1,6.0,10.1,3.1,27.0,0.0,5.9,2.12,0.16,2.28,231.0,0.3,25.3,97.5,22.0
2018-08-25 03:00:00,興業站,120.989823,24.778000,0.54,7.6,22.6,30.2,16.9,24.0,13.0,2.5,2.12,0.17,2.3,175.0,0.9,25.6,92.7,50.0
2018-08-25 03:00:00,靜心湖站,121.01372,24.77834,0.64,2.6,22.5,10.1,8.5,14.0,10.0,4.5,1.89,0.24,2.13,210.9,0.1,25.6,95.2,39.0
2018-08-25 04:00:00,力行站,121.016270,24.766508,0.67,2.4,4.6,7.0,3.2,30.0,0.0,5.7,2.16,0.12,2.28,236.0,0.3,25.3,97.7,24.0
2018-08-25 04:00:00,興業站,120.989823,24.778000,0.52,2.1,15.3,17.3,21.5,26.0,13.0,2.5,2.1,0.17,2.27,184.0,0.5,25.8,92.4,48.0
2018-08-25 04:00:00,靜心湖站,121.01372,24.77834,0.72,5.8,21.9,7.0,6.9,8.0,15.0,5.1,2.09,0.18,2.27,187.9,0.2,25.7,95.2,36.0
2018-08-25 05:00:00,力行站,121.016270,24.766508,0.88,7.0,9.3,16.2,5.4,26.0,0.0,5.3,2.15,0.15,2.3,131.0,0.2,25.5,97.3,25.0
2018-08-25 05:00:00,興業站,120.989823,24.778000,0.59,6.5,22.6,29.2,14.4,29.0,12.0,2.4,2.17,0.15,2.32,164.0,1.1,26.1,88.8,47.0
2018-08-25 06:00:00,力行站,121.016270,24.766508,1.09,8.7,18.3,27.0,10.5,25.0,5.0,5.7,2.12,0.16,2.29,95.0,0.5,27.8,85.9,25.0
2018-08-25 06:00:00,興業站,120.989823,24.778000,0.55,5.4,17.4,22.8,24.0,26.0,11.0,2.6,2.12,0.09,2.21,167.0,0.6,27.8,78.2,45.0
2018-08-25 06:00:00,靜心湖站,121.01372,24.77834,0.74,4.3,11.6,27.0,17.3,2.0,13.0,3.5,2.16,0.2,2.36,22.4,0.3,28.6,81.0,39.0
2018-08-25 07:00:00,力行站,121.016270,24.766508,0.83,5.3,12.6,17.9,16.4,26.0,5.0,6.3,2.16,0.19,2.35,227.0,0.6,29.2,80.0,24.0
2018-08-25 07:00:00,興業站,120.989823,24.778000,0.6,3.4,18.0,21.4,26.2,21.0,9.0,3.0,2.15,0.08,2.24,209.0,0.9,28.5,79.4,44.0
2018-08-25 07:00:00,靜心湖站,121.01372,24.77834,0.69,1.4,6.8,17.9,27.2,24.0,8.0,2.6,2.21,0.18,2.39,33.5,0.4,30.0,74.5,42.0
2018-08-25 08:00:00,力行站,121.016270,24.766508,0.83,3.0,12.4,15.3,25.5,21.0,6.0,6.6,2.12,0.17,2.29,68.0,0.9,30.2,75.1,25.0
2018-08-25 08:00:00,興業站,120.989823,24.778000,0.64,3.1,12.5,15.6,34.5,20.0,10.0,3.0,2.15,0.11,2.27,95.0,0.9,30.0,74.9,43.0
2018-08-25 08:00:00,靜心湖站,121.01372,24.77834,0.63,0.6,5.4,15.3,34.6,19.0,7.0,4.4,1.96,0.3,2.26,14.5,0.6,30.2,73.8,41.0
2018-08-25 09:00:00,力行站,121.016270,24.766508,0.72,2.2,9.0,11.2,38.6,22.0,10.0,7.0,2.15,0.17,2.31,64.0,1.5,31.5,70.6,23.0
2018-08-25 09:00:00,興業站,120.989823,24.778000,0.61,0.9,6.4,7.2,47.4,21.0,10.0,3.1,2.12,0.15,2.28,43.0,1.2,31.6,70.1,41.0
2018-08-25 09:00:00,靜心湖站,121.01372,24.77834,0.65,0.4,4.9,11.2,46.7,19.0,9.0,6.5,1.87,0.34,2.21,44.2,0.7,31.9,69.1,38.0
2018-08-25 10:00:00,力行站,121.016270,24.766508,0.86,1.7,13.2,14.8,46.0,29.0,11.0,6.7,2.21,0.19,2.4,103.0,1.6,30.3,76.3,22.0
2018-08-25 10:00:00,興業站,120.989823,24.778000,0.72,0.5,9.2,9.7,58.8,28.0,14.0,3.8,2.18,0.19,2.38,41.0,0.8,30.8,73.3,40.0
2018-08-25 10:00:00,靜心湖站,121.01372,24.77834,0.75,0.4,8.2,14.8,56.2,27.0,14.0,6.3,1.92,0.34,2.26,72.7,0.5,31.0,73.4,35.0
2018-08-25 11:00:00,力行站,121.016270,24.766508,0.85,2.3,13.8,16.2,39.7,33.0,13.0,7.2,2.11,0.12,2.24,108.0,1.1,29.3,84.3,23.0
2018-08-25 11:00:00,興業站,120.989823,24.778000,0.78,0.6,13.3,13.9,62.1,39.0,25.0,3.5,2.3,0.16,2.46,12.0,0.7,28.6,87.3,40.0
2018-08-25 11:00:00,靜心湖站,121.01372,24.77834,0.79,0.6,10.3,16.2,50.4,23.0,19.0,6.6,1.87,0.35,2.22,120.8,0.6,29.7,83.2,36.0
2018-08-25 12:00:00,力行站,121.016270,24.766508,0.73,1.4,11.3,12.6,39.7,23.0,10.0,6.8,2.1,0.15,2.26,79.0,1.8,28.4,85.6,24.0
2018-08-25 12:00:00,興業站,120.989823,24.778000,0.67,0.9,14.6,15.5,46.9,33.0,22.0,3.1,2.14,0.14,2.28,86.0,1.3,27.8,90.2,47.0
2018-08-25 12:00:00,靜心湖站,121.01372,24.77834,0.66,0.3,7.2,12.6,45.3,16.0,7.0,7.4,1.89,0.3,2.19,74.9,0.6,28.8,82.9,40.0
2018-08-25 13:00:00,力行站,121.016270,24.766508,0.68,1.5,10.1,11.7,32.9,13.0,5.0,6.3,2.13,0.14,2.26,87.0,1.9,28.1,84.0,26.0
2018-08-25 13:00:00,興業站,120.989823,24.778000,0.6,0.5,6.1,6.6,44.3,16.0,9.0,2.7,2.14,0.1,2.24,62.0,1.4,28.5,84.7,52.0
2018-08-25 13:00:00,靜心湖站,121.01372,24.77834,0.6,0.4,5.4,11.7,40.5,9.0,1.0,4.9,2.06,0.23,2.29,53.1,0.7,28.7,82.8,39.0
2018-08-25 14:00:00,力行站,121.016270,24.766508,0.87,1.3,10.0,11.3,39.4,11.0,4.0,6.2,2.13,0.15,2.28,50.0,2.2,27.3,88.7,29.0
2018-08-25 14:00:00,興業站,120.989823,24.778000,0.6,0.6,7.2,7.8,47.3,12.0,7.0,2.8,2.13,0.08,2.21,30.0,1.6,27.5,88.6,50.0
2018-08-25 14:00:00,靜心湖站,121.01372,24.77834,0.61,0.3,5.3,11.3,46.0,1.0,5.0,4.7,1.98,0.24,2.22,5.9,1.6,27.3,89.4,37.0
2018-08-25 15:00:00,力行站,121.016270,24.766508,0.79,5.3,21.2,26.5,32.3,15.0,6.0,5.8,2.12,0.17,2.29,38.0,1.6,26.1,94.0,32.0
2018-08-25 15:00:00,興業站,120.989823,24.778000,0.62,0.4,10.3,10.7,45.1,16.0,8.0,2.7,2.13,0.09,2.23,18.0,1.4,26.3,95.9,47.0
2018-08-25 15:00:00,靜心湖站,121.01372,24.77834,0.64,0.2,10.1,26.5,42.0,4.0,12.0,4.8,2.07,0.26,2.33,2.5,1.2,26.4,94.4,40.0
2018-08-25 16:00:00,力行站,121.016270,24.766508,0.8,3.0,36.3,39.3,24.6,26.0,15.0,5.7,2.14,0.16,2.3,293.0,1.1,26.3,95.1,34.0
2018-08-25 16:00:00,興業站,120.989823,24.778000,0.73,0.3,10.0,10.3,49.8,20.0,12.0,2.6,2.18,0.1,2.29,324.0,1.3,26.2,98.3,44.0
2018-08-25 16:00:00,靜心湖站,121.01372,24.77834,0.69,0.2,9.5,39.3,46.4,13.0,15.0,3.5,2.05,0.19,2.24,302.9,0.7,26.5,96.7,42.0
2018-08-25 17:00:00,力行站,121.016270,24.766508,0.66,1.4,12.4,13.8,33.6,28.0,14.0,4.9,2.12,0.14,2.26,242.0,1.2,25.9,96.6,34.0
2018-08-25 17:00:00,興業站,120.989823,24.778000,0.65,0.2,13.6,13.7,50.8,21.0,13.0,2.2,2.15,0.12,2.27,267.0,1.6,25.9,99.4,46.0
2018-08-25 17:00:00,靜心湖站,121.01372,24.77834,0.66,0.0,8.8,13.8,42.2,9.0,14.0,2.9,2.01,0.27,2.28,257.7,0.5,26.0,97.7,44.0
2018-08-25 18:00:00,力行站,121.016270,24.766508,0.76,1.2,7.4,8.6,32.6,18.0,8.0,6.3,2.08,0.16,2.24,256.0,0.8,25.6,97.5,33.0
2018-08-25 18:00:00,興業站,120.989823,24.778000,0.65,0.9,20.8,21.7,46.9,19.0,12.0,2.1,2.11,0.12,2.24,220.0,1.6,25.8,99.6,47.0
2018-08-25 18:00:00,靜心湖站,121.01372,24.77834,0.64,0.0,10.0,8.6,38.2,7.0,13.0,2.9,1.99,0.26,2.25,196.6,0.4,25.8,98.1,43.0
2018-08-25 19:00:00,力行站,121.016270,24.766508,0.65,0.8,4.7,5.5,30.1,14.0,6.0,6.2,2.1,0.1,2.2,226.0,0.8,25.4,97.6,32.0
2018-08-25 19:00:00,興業站,120.989823,24.778000,0.61,0.8,11.8,12.7,40.8,21.0,12.0,2.1,2.12,0.1,2.23,203.0,1.5,25.7,99.6,45.0
2018-08-25 19:00:00,靜心湖站,121.01372,24.77834,0.65,0.2,14.3,5.5,32.4,10.0,13.0,2.6,2.04,0.27,2.31,159.0,0.6,25.7,97.7,41.0
2018-08-25 20:00:00,力行站,121.016270,24.766508,0.6,0.3,4.3,4.6,32.5,14.0,3.0,5.2,2.12,0.13,2.24,237.0,0.8,25.4,97.8,32.0
2018-08-25 20:00:00,興業站,120.989823,24.778000,0.6,1.2,13.2,14.4,38.4,20.0,11.0,2.1,2.09,0.13,2.22,188.0,1.2,25.4,99.6,43.0
2018-08-25 20:00:00,靜心湖站,121.01372,24.77834,0.6,0.1,11.9,4.6,36.0,12.0,12.0,2.7,2.03,0.21,2.24,310.4,0.0,25.6,97.4,40.0
2018-08-25 21:00:00,力行站,121.016270,24.766508,0.6,0.2,5.4,5.6,26.6,17.0,3.0,5.6,2.09,0.14,2.23,238.0,0.3,25.3,97.7,30.0
2018-08-25 21:00:00,興業站,120.989823,24.778000,0.63,1.2,18.8,19.9,33.5,19.0,13.0,2.1,2.08,0.13,2.21,171.0,1.0,25.1,99.5,42.0
2018-08-25 22:00:00,力行站,121.016270,24.766508,0.54,0.3,4.7,5.0,23.0,19.0,2.0,5.8,2.11,0.11,2.22,230.0,0.3,25.0,97.6,29.0
2018-08-25 22:00:00,興業站,120.989823,24.778000,0.61,2.0,19.7,21.8,28.0,20.0,14.0,2.4,2.06,0.14,2.2,172.0,1.2,25.3,96.4,41.0
2018-08-25 22:00:00,靜心湖站,121.01372,24.77834,0.64,0.3,22.4,5.0,20.4,0.0,15.0,2.9,2.02,0.2,2.22,179.2,0.2,25.4,96.5,39.0
2018-08-25 23:00:00,力行站,121.016270,24.766508,0.56,0.1,7.3,7.4,17.0,24.0,0.0,3.9,2.1,0.14,2.24,99.0,0.2,24.8,97.5,27.0
2018-08-25 23:00:00,興業站,120.989823,24.778000,0.54,3.7,26.4,30.1,21.3,26.0,14.0,2.5,2.14,0.11,2.25,166.0,0.9,25.6,93.2,42.0
2018-08-25 23:00:00,靜心湖站,121.01372,24.77834,0.59,0.4,18.0,7.4,18.3,0.0,12.0,2.0,2.08,0.22,2.3,32.4,0.0,25.2,97.8,40.0
2018-08-26 00:00:00,力行站,121.016270,24.766508,0.8,1.6,15.8,17.4,8.0,33.0,8.0,4.0,2.19,0.1,2.28,117.0,0.4,24.9,97.7,26.0
2018-08-26 00:00:00,興業站,120.989823,24.778000,0.58,1.7,20.6,22.3,16.1,28.0,13.0,2.8,2.34,0.1,2.44,353.0,0.4,25.5,94.9,41.0
2018-08-26 00:00:00,靜心湖站,121.01372,24.77834,0.57,0.1,7.6,17.4,17.5,0.0,7.0,2.3,2.37,0.3,2.67,115.8,0.1,25.3,98.4,39.0
2018-08-26 01:00:00,力行站,121.016270,24.766508,0.71,1.9,11.0,12.9,6.5,35.0,8.0,4.2,2.14,0.14,2.28,98.0,0.7,25.1,97.8,23.0
2018-08-26 01:00:00,興業站,120.989823,24.778000,0.57,0.6,17.4,17.9,19.8,24.0,9.0,2.6,2.33,0.19,2.53,22.0,0.4,25.5,97.2,41.0
2018-08-26 01:00:00,靜心湖站,121.01372,24.77834,0.56,0.1,7.1,12.9,14.2,0.0,7.0,2.9,2.32,0.29,2.61,127.2,0.1,25.4,98.4,37.0
2018-08-26 02:00:00,力行站,121.016270,24.766508,0.66,5.1,12.2,17.0,5.6,32.0,3.0,4.3,2.15,0.15,2.29,88.0,1.0,25.1,97.5,22.0
2018-08-26 02:00:00,興業站,120.989823,24.778000,0.56,0.9,13.2,14.1,13.0,23.0,4.0,2.6,2.47,0.11,2.58,53.0,0.3,25.6,97.6,39.0
2018-08-26 02:00:00,靜心湖站,121.01372,24.77834,0.51,0.0,6.1,17.0,12.0,0.0,3.0,2.4,2.43,0.26,2.69,67.0,0.2,25.4,98.2,35.0
2018-08-26 03:00:00,力行站,121.016270,24.766508,0.6,4.7,15.4,20.1,3.7,38.0,7.0,3.4,2.14,0.15,2.3,80.0,0.5,25.1,97.2,25.0
2018-08-26 03:00:00,興業站,120.989823,24.778000,0.51,3.7,14.7,18.4,18.0,20.0,3.0,2.7,2.15,0.07,2.22,87.0,0.6,25.6,95.4,34.0
2018-08-26 05:00:00,力行站,121.016270,24.766508,0.57,5.0,14.4,19.4,5.3,43.0,13.0,3.9,2.19,0.11,2.3,94.0,0.8,25.2,96.6,30.0
2018-08-26 05:00:00,興業站,120.989823,24.778000,0.52,4.9,16.2,21.1,15.9,17.0,4.0,2.9,2.24,0.12,2.37,77.0,0.5,25.7,94.3,25.0
2018-08-26 05:00:00,靜心湖站,121.01372,24.77834,0.51,0.2,5.3,19.4,10.7,0.0,3.0,3.4,2.33,0.2,2.53,124.2,0.1,25.4,98.0,22.0
2018-08-26 06:00:00,力行站,121.016270,24.766508,0.77,8.6,14.3,22.9,7.4,29.0,3.0,3.5,2.12,0.16,2.27,107.0,0.7,26.3,94.3,30.0
2018-08-26 06:00:00,興業站,120.989823,24.778000,0.7,21.7,29.8,51.6,11.3,41.0,21.0,3.8,2.15,0.12,2.27,151.0,0.8,26.7,89.4,33.0
2018-08-26 06:00:00,靜心湖站,121.01372,24.77834,0.64,1.4,8.8,22.9,12.7,0.0,3.0,2.2,2.14,0.24,2.38,102.4,0.2,26.7,93.3,19.0
2018-08-26 07:00:00,力行站,121.016270,24.766508,0.8,3.9,14.2,18.1,19.8,27.0,7.0,4.0,2.2,0.14,2.34,94.0,1.0,27.8,86.1,30.0
2018-08-26 07:00:00,興業站,120.989823,24.778000,0.62,2.9,11.7,14.6,26.3,28.0,13.0,3.7,2.23,0.09,2.33,76.0,0.5,28.3,83.4,34.0
2018-08-26 07:00:00,靜心湖站,121.01372,24.77834,0.61,1.7,9.0,18.1,24.5,0.0,5.0,2.7,2.16,0.25,2.41,66.9,0.3,28.2,83.3,18.0
